source_id	distance_parallax(pc)	distance_error_parallax (pc)	distance_cepheid	distance_error_cepheid
252595410453952384	4184.100418410042	595.227674585529	4390.383125588219	22.240307622526483
5928285810456681344	NULL	NULL	12006.970380521305	60.82355622246069
5851830444814064512	NULL	NULL	21795.289802873747	110.40812067468092
2928096226097916160	NULL	NULL	12771.880331860457	64.69835077562063
5322875157471168768	NULL	NULL	15106.000881610327	76.52227537845188
5859972946880769408	6410.25641025641	1109.4674556213017	19490.889364984214	98.73474886221945
4636099402811865344	NULL	NULL	67362.68047790062	341.23826856357704
6379917835078618752	NULL	NULL	92739.6792324371	469.7902064452502
5211831178906807040	NULL	NULL	68812.25283361568	348.5813486980457
2162679246615275264	NULL	NULL	19387.3103237186	98.21004983821685
200016111582079744	NULL	NULL	8432.666957387784	42.717253106582056
5613411827982576768	3663.0036630036625	362.2750875498128	4851.386681322993	24.5756074360812
1857884212378132096	581.3953488372093	30.083829096809087	642.2456263507611	3.2534154516069504
5256605839340504576	NULL	NULL	15822.96681968548	80.15420055708383
228673477705878400	NULL	NULL	10766.319485708187	54.53880685924659
6377896696484508544	NULL	NULL	93392.53633125017	473.0973762971313
5521137101325930624	5882.352941176471	899.6539792387545	15869.261676120377	80.38871581896427
5521712145909463680	1251.5644555694619	151.9421178851537	15241.151626167277	77.20690677584442
5534744416711687424	5917.15976331361	770.2811526207066	14133.6252276394	71.59652447007954
4688062360997085440	NULL	NULL	71168.66056241594	360.5181731786189
5310255272261039488	NULL	NULL	13953.092672972234	70.6820030178907
3134002107923090944	4081.6326530612246	533.1112036651396	5680.900628859246	28.777665626141967
4445130042844217216	NULL	NULL	46261.43814090526	234.3459752561722
1865228537734352896	NULL	NULL	17169.317317557634	86.974391047044
4650211741937480192	NULL	NULL	59399.500059443024	300.8992874099794
207722317998325632	NULL	NULL	6141.529651040809	31.11106816986848
523700107035878272	5208.333333333333	542.5347222222222	7851.261842906493	39.772036657472796
5596920115637629184	6369.426751592357	770.8223457341069	8480.031875166664	42.95718896452084
